Plant Species,Gene ID,Developmental Stage,Stress Treatment,Soil Moisture (%),Temperature (°C),Promoter Methylation (%),Gene Body Methylation (%),TE Methylation (%),Global DNA Methylation (%),CG Methylation (%),CHG Methylation (%),CHH Methylation (%),Methylation Pattern Type,Histone Modification,siRNA Expression (FPKM),SNP Variants,Gene Expression (FPKM),Drought Resistance (1-10),Root Depth (cm),Leaf Area Index,Photosynthetic Rate (μmol CO₂/m²/s),Water Use Efficiency,Chlorophyll Content,Yield (g/plant)
Maize,ZmGLK1,Mature,Salt,71.65958600282929,17.219239007196627,39.182134189157985,76.43063211036295,94.63824578145876,70.0836706936599,76.62561925632124,42.49347042319813,19.075825554391105,High,H3K9me2,12.129839755470385,42,66.70348439305282,1.859126778498701,60.85682080121296,4.9951323511858465,39.11183728061738,0.6487733299267067,42.01402198150732,28.96383104470138
Rice,OsDREB2A,Flowering,None,26.826611063498362,15.866312330127114,25.466809536346716,61.81116806368277,74.91454743173318,54.064175010587554,47.62293384552059,40.284409253544055,10.810042041895455,Dynamic,H3K4me3,14.22725233878162,11,59.32109891055329,4.0781800601896965,84.01091543843606,4.395858903533173,10.087464533244916,0.8346849408265677,31.683027324931203,34.88848487130948
Wheat,TaWRKY19,Vegetative,Salt,74.02220252333018,25.915533774413298,58.44113403218143,66.34537295269732,76.68250861603693,67.15633853363856,60.01238420095345,51.59755906381548,10.002295554052463,Dynamic,H3K4me3,19.738747633192187,45,45.80041792369413,3.034283698946153,41.94642786144777,3.394166717011729,30.383458824582785,2.6915991111755275,41.127951180687894,34.18558219810623
Arabidopsis,AtWRKY53,Flowering,Drought,40.0428289212927,32.827744250082134,77.880585792267,49.45886895637709,83.04149559601704,70.12698344822037,72.52851210967104,51.89012382742216,7.614317310801354,High,H3K4me3,25.355514389441428,33,15.711553198101406,2.288997146005748,63.48214008144503,1.07766848224307,24.478983688350738,1.6174172881360005,36.49154939181753,46.82610296656324
Rice,OsDREB2A,Vegetative,Salt,11.258768766826217,33.837162715899595,77.91265626298701,60.2258687885418,62.01291079894869,66.7171452834925,70.07187772102782,53.5024916607186,17.589480701094896,Dynamic,None,18.03831288565565,10,24.873112383811076,3.8028904990605983,16.668726014794824,2.9178752936564747,30.757201032064092,1.4934397920203317,35.71484483645996,49.39951454186471
Maize,ZmNAC111,Vegetative,Drought,43.273627305756634,15.150465139921804,75.56269945618595,46.63113385951889,87.2118433766434,69.80189223078274,70.97188359287703,59.09681765836005,14.495921756116964,Dynamic,None,6.715628464982807,43,25.629035136725836,1.8676517376472852,62.61984276436679,5.211354803324798,33.01445442974905,2.1048326661071535,39.12132376429425,38.13327440148037
Rice,OsDREB2A,Vegetative,Heat,75.94920432436112,37.35586699039712,46.94600700342139,45.457406831026525,75.12627655815322,55.84323013086705,62.41015843656374,36.913687214694654,25.201853370003523,Dynamic,H3K4me3,18.42986923649517,26,49.870727634816134,4.6410660763546625,34.59453815165098,2.5176722788336665,28.83506953780619,1.0544321587439196,37.748822548791225,35.12618165185389
Arabidopsis,AtNAC2,Seedling,Salt,32.019963992752636,27.065457298320393,58.96258976118992,75.44832138835184,56.02676133619517,63.479224161912306,64.4223541378633,43.916194365565396,22.107006184753704,Dynamic,H3K4me3,30.433108309974095,48,43.36349858939947,2.6382731967119075,79.4216699523344,1.058914402052742,38.634908560632624,0.7000257178938717,34.18007363867143,58.75197643603038
Rice,OsHKT1,Vegetative,Heat,55.043367395537054,20.1975930321946,75.77042423096253,57.13393259324862,75.23813851786244,69.3808317806912,76.38562026915805,58.123093963136206,16.23446849307134,Dynamic,None,41.09431800177583,35,31.827123605528737,3.6080456953002944,86.06417436345684,2.3175914041463317,23.699591530153022,2.7320207968581456,38.79257706824017,40.936619344686015
Arabidopsis,AtWRKY53,Flowering,Drought,27.568591356598677,34.36761960541624,54.51292748384128,64.64445254851906,89.33924502621937,69.49887501952657,76.80503445176284,51.42916593253299,27.80230236820055,Dynamic,H3K27me3,18.045086340318736,43,54.93370364396946,1.0,32.94240120259097,2.1405790438222896,36.06667556253015,2.209007063147403,39.227402614306314,34.923424512950795
Rice,OsHKT1,Vegetative,Drought,51.95329470735058,16.113361808447944,65.01937775114143,49.30894037536677,87.09098070933744,67.13976627861523,71.41208096698499,35.64897308601047,13.572083644092164,Dynamic,H3K27me3,38.44176478481484,21,33.30872072226592,4.048234714114889,17.226092768609973,5.566465876989615,14.678730784338487,3.441367858196062,40.37311149764975,46.22780823146513
Arabidopsis,AtMYB44,Mature,Heat,47.313333862505026,25.038453704317277,38.85206606531424,65.98610221438351,53.93051482270796,52.922894367468565,45.53396284358298,27.61728374745361,15.231786246335332,Dynamic,H3K27me3,6.905243110306852,45,67.18591702516122,4.859193534151736,70.49400490518184,1.0812739158713687,30.3871005393125,1.039257115734916,37.833314551838505,59.81899408531017
Rice,OsNAC10,Vegetative,Salt,16.62675878806077,27.419246362372185,57.28382667917548,54.1021006038812,62.151305495718624,57.84574425959176,61.64244293982524,48.42312052267654,9.12466003499191,Dynamic,H3K9me2,23.48071902173184,34,44.28442330321811,3.6068359787688635,24.30696523098799,2.487352078206942,30.756517087108616,3.394823678568586,34.09957123513632,52.19347314769294
Rice,OsNAC10,Vegetative,Salt,61.383564201182566,20.489942243432058,39.64041465979898,77.04182556157966,73.19961397821444,63.29395139986436,67.37721194082341,37.38909013503871,18.515442502378512,Dynamic,None,30.656486240543682,49,58.156792096359396,3.6208623620803406,21.976654079423604,4.491085170609814,18.642167563483795,2.3751612629493772,32.66127230415731,47.58222555836942
Rice,OsHKT1,Mature,Heat,61.48615831352654,31.2452588771931,65.2820638092995,76.32306767304986,52.45909252941145,64.68807467058694,75.62835678928434,49.948036121737786,15.124097061781189,Dynamic,H3K4me3,36.98749292499883,23,36.68849375680145,2.8275766056880816,43.507071286267134,2.8768704657587065,32.7276659746852,3.4478945894100637,44.25244300385519,49.48280590252507
Arabidopsis,AtMYB44,Mature,Drought,72.3263150407032,17.288625613163,59.63468166390086,49.61794354910288,88.67780374699846,65.97680965333406,62.75566914678033,40.104872003585086,29.006355871960313,Dynamic,None,14.576053853226703,18,37.77657497601373,2.706956389943147,76.93943958688857,2.440725968129879,18.192340154098716,2.529315680146438,42.62632722165958,34.139644582963214
Maize,ZmDREB2,Mature,Drought,20.47202834770232,20.747961930446547,45.12396647002011,55.69063055442945,77.54582439812621,59.453473807525256,64.24238528263717,42.417036291445264,29.29270898948253,Dynamic,H3K27me3,34.942317004239655,21,59.31542168581654,4.296312527954715,31.978675715391027,3.226044821899685,24.425303270516753,2.587639025620871,34.760665785684914,37.824518923841396
Arabidopsis,AtNAC2,Seedling,Salt,64.10353914405138,32.328196275519716,63.49350915093133,58.5241273993055,61.269108503954406,61.09558168473041,53.934729665773325,42.436768047383595,10.310097436327387,Dynamic,H3K4me3,29.322713886940342,48,28.727821132073338,5.402695326183062,69.88263400025532,1.7188885182459546,27.48620350708258,0.6499318349000797,27.976139693405624,47.75376679734336
Rice,OsHKT1,Vegetative,Heat,69.24122810601595,16.098638373106,31.94059915654405,62.83576098543776,93.78017598829,62.852178710090605,59.07176957833707,47.8939113724474,28.378293643075338,Dynamic,None,13.346186901951759,32,75.10130968988021,4.120475933718722,23.686581391539757,4.731053233744815,10.799574912294705,0.8260651658603142,42.42375518650879,33.0341540688873
Wheat,TaWRKY19,Seedling,None,38.25324465289056,32.666888447423986,13.498418376753865,62.38628413552754,51.51028598208434,42.46499616478858,34.50657625312965,25.0554774571176,18.497774462423163,Dynamic,H3K27me3,34.7491942216288,28,91.98116147798078,7.156350070789246,37.451583987532224,3.7288821749030836,35.25191352193265,4.16398172378998,44.72831142578325,53.13113695525732
Wheat,TaNAC69,Vegetative,Salt,59.55283014896335,28.688456833198586,42.80329547143228,66.56897917384694,53.438768358278324,54.27034766785251,56.142551995963956,34.569176750524434,5.824795177881115,Dynamic,H3K27me3,23.25055031437785,4,58.05130895677718,2.3916058014181636,72.99170921310225,2.1114507225729424,19.405985431762986,1.890329049185781,33.66814499697427,43.687689438883396
Wheat,TaNAC69,Vegetative,Salt,18.983895826475212,25.49909186769658,65.61631648304254,68.08031919653907,73.41726244633158,69.03796604197106,75.0415233481461,59.91693258856932,18.45292760844149,Dynamic,None,31.80337369432834,21,30.838763279635334,1.4220792089401553,58.59972600700848,1.6536486205333107,35.86845582166324,2.5790931657093363,41.86804841562351,43.9510426869248
Maize,ZmGLK1,Seedling,Salt,41.073805330731815,23.180607662066897,55.96451892917124,60.29846447999852,81.98128735272162,66.08142358729712,60.073217838952345,50.22820402671643,10.968623063241832,Dynamic,H3K9me2,2.761312912019037,26,53.126380869339705,4.500278930151116,35.52799731947105,4.917884965797389,12.571733790135532,1.64462761208906,30.731615730935804,41.25762461592926
Arabidopsis,AtMYB44,Flowering,Drought,32.1254531628833,31.13170631358981,46.2759685955361,44.152983793813576,78.63011337378867,56.353021921046114,45.22394995855907,42.79660571514194,27.864522812075386,Dynamic,H3K4me3,16.966112586072853,7,53.214519858726575,5.062583064693282,22.097576522992046,3.798502885242373,37.44144932511512,3.429191265592712,30.159090799262426,37.716296825404626
Rice,OsHKT1,Mature,None,36.54413503622638,39.903406359881075,32.34308339842741,78.88152766698676,79.34436652914968,63.52299253152128,70.27106613821611,33.57614839461793,19.586335848849288,Dynamic,H3K9me2,20.895339209226897,32,62.7383873984682,3.7847325400488376,45.65478642009824,2.401055218312876,45.38822373548358,3.399983818942529,31.74084106577414,45.502784155944795
Arabidopsis,AtMYB44,Vegetative,Salt,38.040824406940224,26.35957652474367,43.33312881901516,43.45902466135007,60.10597113718937,48.966041539184864,54.856272046900436,43.75358980130945,18.07843103257237,Dynamic,H3K27me3,6.858947451873507,24,60.00035829626776,4.9465307281599165,53.8945119809175,3.3714488515435974,25.685170022550956,2.039086144026761,37.77531756218582,39.313178183533935
Arabidopsis,AtMYB44,Mature,Drought,68.87621178338313,27.969572616970403,53.339216911058614,46.17876351642047,64.99865081301428,54.83887708016445,50.6655174015954,47.51311793941178,14.413541848602653,Dynamic,H3K9me2,20.023691995539565,2,46.251012614213806,4.610538161797547,18.933001570638307,3.020739915845744,26.67493566186691,1.9099415377983684,36.139380699502276,49.68435997644351
Arabidopsis,AtNAC2,Seedling,Heat,67.79809458139408,33.75784578706624,70.21509553762701,51.09543216081562,88.38948561612715,69.90000443818992,73.72584191571825,36.9932580819981,17.42541327106755,Dynamic,H3K9me2,15.076193850134802,29,31.479617193110464,2.6024101197978284,34.34991138880475,3.5827990365977103,22.93425366552876,2.819232631930101,33.97750250352028,34.904109409147125
Arabidopsis,AtWRKY53,Seedling,None,46.109034177624515,36.410341952166824,13.503417265849421,79.17110761951119,74.1678558451782,55.61412691017961,51.50179303081411,29.951138852709654,20.939525976846245,Dynamic,H3K4me3,39.045339869736644,37,86.78898416462471,3.5007739773798114,35.64701597256245,3.9395005824366938,42.846337910237715,1.8639288241222367,44.635741412776724,42.74191199784753
Arabidopsis,AtMYB44,Vegetative,Drought,16.73578418922021,27.73525551422145,35.31546375055558,77.47369040178921,72.08409662559951,61.62441692598143,66.65585395705504,48.17218753322728,27.984367212194666,Dynamic,H3K4me3,34.65706368434935,16,68.73090707097727,3.2683193667515513,22.04885030463296,1.9233569692361747,38.93328089967076,0.8161179275607622,44.92926194502687,53.83033850899816
Maize,ZmNAC111,Mature,None,29.905056942531296,37.538671846772175,28.86570260871696,72.06303601500603,77.73847652893654,59.55573838421984,68.31042939847849,30.029923571072306,27.18022162220161,Dynamic,H3K9me2,34.028311272962,45,68.00845251998233,5.460381402263645,53.78903335112971,2.191260897298945,17.829984323505855,2.940897868965753,46.32090598760797,38.99114617044528
Rice,OsNAC10,Flowering,Drought,73.00587845336244,22.075860006838827,61.13862469535932,72.41886375681756,77.73168570207471,70.42972471808386,57.99386585712838,39.39477130492086,17.852148469251194,High,None,47.75284718715206,45,41.46810771861174,3.1945127072917265,73.47883453027639,3.4697471872694385,11.814935492342128,3.409197753084274,39.23467609554702,33.343259067385475
Arabidopsis,AtNAC2,Mature,Heat,63.10806130979595,16.22424925608898,62.02431775888922,56.36113699463061,70.14140693179002,62.84228722843662,63.11091777377228,52.910030315240306,15.376959289668292,Dynamic,H3K27me3,20.70194583924244,33,34.63091341039618,4.154001233598814,84.75880841414143,3.6224235897262016,21.52867268523228,1.3094345385037467,35.14918422197546,51.763828805024694
Maize,ZmNAC111,Flowering,Heat,33.35988259373204,38.0135337177902,41.81315301059197,64.77424094634276,80.2793928473356,62.288928934756775,54.69731253522574,38.819827347355144,17.12990882857392,Dynamic,H3K9me2,9.428517643989618,10,54.172203789127266,5.215290572115546,54.381998467734505,2.1760114469261507,13.60967588837792,3.4503129885635033,29.36521965682365,38.961190625291536
Rice,OsDREB2A,Seedling,None,73.50723106089927,35.09858630873158,33.45990825901444,70.33325369216986,76.5199229200755,60.10436162375327,64.79863132292078,42.97202439218722,21.910762630524395,Dynamic,H3K4me3,25.844745365029908,14,70.12604810988745,3.760870934034624,66.20793408976921,2.2555565995383238,20.611198044592957,2.0510707599035847,33.81096548808645,45.95397380889605
Wheat,TaDREB3,Flowering,Drought,20.696278338003147,25.613739978995497,53.61076621712903,50.09687683118196,92.08749785221792,65.26504696684297,68.58234214230646,34.980602881676305,16.82557086092363,Dynamic,H3K9me2,31.861576593583113,41,47.62979510680173,3.183845473632865,41.35235761116635,1.153990534558942,19.869315136146387,0.9972491545236313,32.675321454461546,36.488241533702876
Rice,OsNAC10,Flowering,None,37.17214018051084,20.522524674968295,30.896846163794628,60.55124064798614,92.97861668904903,61.47556783360994,59.619555630006076,36.534969116304985,11.632115271421721,Dynamic,None,35.90257260672548,43,72.98308568796094,3.6569530697780976,44.425528371229774,4.0996179055074204,21.482442550851587,2.6205607179837886,40.71754982006084,30.829656690024365
Rice,OsHKT1,Vegetative,Drought,78.9839575599166,18.967516159716837,41.94059126882159,64.8977974053631,65.80806639178502,57.54881835532323,63.63400219380173,37.043117012456264,24.211032180400803,Dynamic,H3K4me3,49.97760896601919,20,51.05804684644933,3.8907013372278842,50.72144721864035,3.4684837822521213,21.529142174632742,1.5515030625202497,40.19496895766539,47.70275904249316
Wheat,TaDREB3,Vegetative,None,52.117867973516894,27.165228420542377,27.273197575537505,59.920500964821414,55.34388554013431,47.51252802683107,46.30330586411418,37.3785769259879,11.748101188316467,Dynamic,H3K9me2,49.7687569489984,28,72.59653856560229,6.014461077233466,37.21342435913933,1.4197359257939175,33.02126458239432,2.1841165304543746,42.590739982879086,50.14159614115609
Arabidopsis,AtWRKY53,Mature,Drought,18.400296716918668,30.118507277137766,37.10869294567507,64.73126640663062,83.85412401514179,61.89802778914916,59.18375736073572,31.603396018793187,27.1340899637832,Dynamic,H3K9me2,45.49611136089984,11,59.662965772513814,3.3953200193306023,43.62858434378591,1.0676778737698964,28.96202799754898,1.9557843351820323,43.970760640687374,42.73732516604757
Wheat,TaWRKY19,Flowering,Heat,30.157855380168883,32.42752678973132,60.94998821937067,72.32838636754195,63.84099849241632,65.70645769310964,76.2822702660759,56.67957445543079,15.992522381743994,Dynamic,H3K9me2,12.557711333532145,44,35.17556713052414,2.8255617831335944,62.45454090677126,1.2470604676618224,22.11753971738653,2.6374069811799328,30.252389113227338,53.515647589980155
Rice,OsNAC10,Vegetative,Drought,50.34053065758279,36.07266188973457,60.94878367987185,75.11104339173892,83.37075232067386,73.14352646409488,62.95479814804313,62.35470077781752,12.084059155363866,High,None,46.8965499878329,21,41.439157034685635,3.4553303664135986,19.82666744924857,3.133852947435045,21.705827519452797,0.8179023286215104,29.092934295177013,37.96375365927512
Arabidopsis,AtNAC2,Mature,Heat,13.539472849935125,34.44003343457591,47.381372617619256,62.0626520118294,50.03372817333124,53.159250934259966,48.22794066204394,27.863646566832305,16.69397593503738,Dynamic,None,24.678153974256695,2,56.76774487429125,7.469040114449212,62.338218908506704,2.2143708805204105,17.15761745701123,3.6855786238857546,40.33471512347862,58.049817677654985
Maize,ZmGLK1,Flowering,Heat,69.0401579981681,34.94709654603365,71.62866638260388,77.48025297826268,83.10555337216886,77.40482424434514,67.70842981519307,40.20438326306196,29.349941198449546,High,H3K27me3,20.540987085099108,21,34.91758081500374,3.3164504347502803,56.04359576495652,5.519714325214978,24.641809777905596,0.5886204627462225,31.545166534054218,23.73808410533792
Rice,OsNAC10,Flowering,Heat,65.65010454318931,18.511619834947457,47.54070951188452,43.962094894509306,90.72249564626418,60.741766684219336,51.22806172016816,35.04130811628381,23.701547298933992,Dynamic,H3K4me3,0.998113166948824,33,47.245151819308205,4.884465364548739,31.960968036837397,2.0527335218130647,29.52053000011912,0.9745252754844314,43.727174096998304,39.04979315658639
Wheat,TaDREB3,Mature,Drought,54.39033345285884,35.01396330203403,55.228265256157485,41.715982965682755,69.38945762928958,55.444568617043274,50.55309253326366,47.62442408584533,25.088266085758196,Dynamic,H3K9me2,29.126145951842805,17,46.9644523776537,5.029793005102301,56.37064447571472,3.1501139953056176,34.99866102436609,0.6745185448950329,37.04958086998549,53.397935574234666
Wheat,TaWRKY19,Mature,Heat,59.46819150723044,37.37791429667888,74.11679370440555,53.004405274362426,91.53679918264115,72.88599938713638,70.78521286923626,47.174246102165114,30.015913723496443,High,H3K27me3,48.43597749590409,11,23.991744266321557,2.146119647542796,50.87123717471436,3.370311882322754,26.47172156186474,2.678124741708806,35.53376955073536,31.165697048487264
Maize,ZmDREB2,Vegetative,Drought,73.80539801726734,29.12839716134772,61.4937669525554,67.66187142490679,60.955029900997204,63.37022275948647,55.15587526660655,44.22169864178663,6.378180148863645,Dynamic,H3K4me3,16.732392606513972,31,36.730412989551716,4.392877714362433,67.22235486657651,3.961819823144047,9.845520228373363,0.3969817424887568,30.97222230550842,53.1767749713637
Rice,OsHKT1,Vegetative,Salt,65.96388686096674,39.965690386974714,58.36304909670909,43.09200157537382,56.30290547548749,52.58598538252346,45.06164365801273,31.934652013848044,18.318143400099803,Dynamic,H3K9me2,25.438344132238576,9,37.24873397561454,6.054841518138418,71.41975486733385,5.819865764756375,12.542155970742947,3.3658631601044013,40.23289625258756,46.26987485246853
Maize,ZmNAC111,Seedling,None,27.472203429718927,34.044647465824966,17.023011218982703,53.20895441932693,86.93871910534537,52.390228247885,42.2817092995617,27.17883960567661,8.108420871149443,Dynamic,None,28.427117042029128,25,80.64264647815625,5.93711237511019,30.849032789405946,2.4853571193528614,23.416487308725603,2.7850022495918076,48.235085638906895,27.61232411868997
Maize,ZmGLK1,Seedling,None,55.9161695934792,33.004963989674366,23.126787522369998,47.50308878977019,87.95384381047126,52.861240040870484,45.23696163299661,40.63389940574172,10.367267954041179,Dynamic,None,47.87284407259889,46,85.11692182660101,5.226829251718959,59.64342527597088,5.753796567226756,21.94994116308033,0.6495542737343608,46.854557707491395,32.5640126303558
Wheat,TaNAC69,Mature,Drought,27.57769646670198,21.331973315399583,55.988325653161596,53.33446574622168,78.36861779557327,62.563803064985514,67.2891412108358,38.783106389699014,21.316957711888975,Dynamic,None,8.454065992085784,25,42.348326110422725,5.855884822754127,53.396341763444205,3.7699661724909466,28.48707765525183,1.7181906827701714,31.77171080956902,35.781107091659685
Rice,OsHKT1,Vegetative,None,35.537704224472215,15.922143308258825,37.73746008773011,78.66337689714862,68.93457425604582,61.778470413641514,61.268949052985796,52.004577564811534,23.46704054899979,Dynamic,H3K4me3,32.7683454920873,44,51.591325602420014,4.400259108687048,79.5618472795737,3.5177862999447784,26.97792609706046,2.7032960939339765,45.58531660246581,52.47954647918441
Maize,ZmDREB2,Mature,None,74.85284194255335,27.099177682380102,11.184718549486288,63.354017042421006,69.34261075281375,47.96044878157369,42.08868030717158,30.99897506422874,14.12033821430712,Dynamic,H3K4me3,28.65756129516282,14,87.83825683475622,6.017334806325165,75.37683780284279,2.8483009529541,40.93468584473835,1.7258500964312538,46.177156771639424,46.630396435673376
Wheat,TaNAC69,Vegetative,None,32.357456737953285,29.705629547143594,23.387774346519514,56.34182546593041,82.248193088393,53.99259763361431,56.863369633596335,35.72218317909014,14.749331076208092,Dynamic,H3K9me2,19.493924800919118,36,81.59790888584087,4.750892670808573,56.033830174192595,3.891438496648458,28.978864152235282,1.8299199902352665,42.17051366182408,33.03125050454177
Rice,OsNAC10,Seedling,Heat,27.086176540511378,15.189105906030862,67.41886636393873,63.773396882612026,54.04123130321944,61.74449818325673,65.8075735428121,47.21885473924668,7.685958399042119,Dynamic,H3K9me2,29.947886459580413,23,34.94311986787987,3.914971631364262,40.39337405326466,5.980965924834978,14.244919591245619,0.4118576819920369,34.37378745971942,57.557420855680036
Arabidopsis,AtWRKY53,Mature,Salt,53.66614922584237,23.008117595914044,30.15378090330171,66.34326598761906,68.1121716957382,54.86973952888633,52.31463385844353,35.12434519727538,18.899509973308913,Dynamic,H3K4me3,42.956751429264905,12,77.86242964655209,5.282165996565519,45.431307777342035,1.5100937590081485,28.666545319528012,1.541872280888433,34.71724769294289,54.46656330021756
Arabidopsis,AtMYB44,Flowering,None,25.084677270684953,23.880848868384984,18.570022025460094,42.79370071519747,80.10288862689679,47.15553712251812,43.05136161645419,32.48336248659665,16.59056157331134,Dynamic,None,14.179578133309393,3,78.77485605802757,6.050519257021913,49.48625949561297,3.8430177314528593,23.899483291164945,1.7473910191765005,37.1145381976304,40.76989099657332
Wheat,TaNAC69,Vegetative,Heat,17.481332066705004,28.647089818387517,71.10326482849496,50.303013849982705,59.53128598379259,60.31252155409009,66.8235560431851,36.13628497803596,22.253542483030582,Dynamic,H3K27me3,18.823036664861135,37,30.015247163571157,3.488199880563903,38.55447185437148,1.111845990001096,13.176505910583968,1.2635023203938545,28.021761696052522,41.67507631414676
Arabidopsis,AtNAC2,Flowering,Drought,30.24406368343722,15.28696533378339,77.88139090059835,58.78947823240304,63.46681235362078,66.71256049554073,73.54042627961579,59.56913135381989,23.970860370186763,Dynamic,H3K4me3,44.46750698787607,1,17.261409529291974,2.6063872606363976,66.53490960166614,1.4677009326755317,20.748451277688645,2.4479942490823983,31.34406848667163,46.23850949178135
Rice,OsDREB2A,Mature,Heat,23.583312531951748,20.38958778093579,44.6005117224433,65.420885458925,62.65977208224014,57.560389754536146,67.27389109977473,39.60664488680289,8.557550607355825,Dynamic,H3K27me3,37.733051806532934,44,59.40831112007774,2.666091273266781,25.383714666730114,3.894819771528497,17.830885780147696,2.075344717596229,28.926745685517304,54.36909963527608
Maize,ZmDREB2,Mature,Heat,12.288492446439104,20.052131689752947,37.56809445937499,40.55442796304842,70.74282861116265,49.62178367786202,44.607171979285084,40.41124012250283,19.49080660034225,Dynamic,H3K4me3,8.082576150277816,9,70.53061544739349,6.430338478351417,49.949261704545954,2.2735097844562677,21.422002697267576,1.0457501722135956,37.62978511377749,48.91288874788457
Maize,ZmNAC111,Seedling,Heat,37.01862426182764,24.352891986930548,57.107192036299836,67.71212497253987,52.30284302855258,59.0407200124641,50.865949448985,33.30671148921448,29.356243450534382,Dynamic,None,12.142672524512703,37,39.29370255274567,4.740119897836115,70.85669694476692,4.645963421830466,11.174996292223199,2.0213312649283224,28.608270867885132,49.63230020806844
Arabidopsis,AtWRKY53,Mature,Salt,49.26847314008641,33.44074628117687,47.38032947615909,63.58893478732673,79.55804883238534,63.50910436529039,66.98192878553753,50.20158242870192,13.0063506163692,Dynamic,H3K4me3,43.370554648086774,21,52.70771132030445,3.270590741707082,41.9354038783606,1.8544965575437975,35.06641300037375,3.247122727255162,37.475727679607495,40.757398764439436
Arabidopsis,AtNAC2,Vegetative,Salt,23.849173617000787,26.436704965808392,55.04996626232216,47.42145819286653,55.270412618999124,52.58061235806261,42.361649343197136,33.54191917527382,9.216753868809644,Dynamic,H3K4me3,3.164887585876818,1,40.8468193659111,7.753501693608548,74.66613989332001,1.063474154145086,21.160584800338768,0.88907223127589,36.03797951557316,46.224165369229034
Wheat,TaDREB3,Vegetative,Drought,53.18649555388873,32.377930780057966,32.410311588579795,47.108018770624085,52.057098640651745,43.8584763332852,35.668720864203834,22.914883669267176,17.401275919200554,Dynamic,H3K27me3,9.027616482350144,25,62.349845428662086,6.230997847371193,31.57307706510793,3.6869841574828404,39.81760774311684,3.2133497582335933,41.169077194973404,51.439026204376574
Rice,OsDREB2A,Flowering,Salt,37.733292720790445,31.678524766175048,46.275925910363796,41.634856440357495,79.4500676204188,55.78694999038004,62.829800239677624,34.447335439234514,13.117964826093775,Dynamic,H3K4me3,37.036765221262456,25,59.41829784096862,3.1976797076127346,71.0595042009991,4.183238184540398,14.804196808944623,3.0170156676286495,43.501719050531946,45.51567443301494
Maize,ZmDREB2,Flowering,Heat,79.85989331268537,32.718043107121545,68.97392858636577,71.50200834555928,73.60703941206773,71.36099211466426,78.9887975560334,60.21537426831207,8.783998452544004,High,H3K27me3,8.31927093072919,14,29.933161133804543,1.563197991685152,28.27018044428801,3.7025544339038716,22.943246825825028,1.711190743708073,28.743992186708116,41.04494826176567
Rice,OsNAC10,Vegetative,None,15.440789019004821,33.10162871341168,44.28796108069463,59.012215692716694,80.86351396512735,61.38789691284622,65.96421779343427,32.5568160517429,29.768837888684175,Dynamic,H3K9me2,26.26130038205169,28,53.27923113240394,2.5031985201459985,79.5676830709353,2.2979210752252848,32.60572650941804,2.1041576879577875,37.99930758616591,38.33453243584708
Maize,ZmGLK1,Vegetative,Salt,49.406167351342575,39.7305550235928,62.719084754458,63.109843322211674,58.54824925570069,61.45905911079012,73.1499694329444,36.15869818463238,18.849603641188732,Dynamic,H3K4me3,23.498273997605413,41,42.22995177256766,2.76892172531951,68.33234945470548,3.5407886572964884,11.816765332863177,2.788307722969902,43.515148193377605,56.967031364279094
Wheat,TaWRKY19,Mature,Salt,37.6219053781828,38.88591239181062,60.82132626894084,61.20741445178725,73.59793815919704,65.20889295997505,71.95986168112977,37.90567407537906,15.34084766877685,Dynamic,H3K9me2,46.48106402616618,9,33.055424160785186,4.20302391060181,82.89157202870751,3.3128509568550455,15.623537816869078,1.9356810213015154,32.141023967633004,48.37608186442992
Maize,ZmGLK1,Mature,Salt,39.19814612467866,20.312288351152098,31.88728593469968,58.47744326363842,77.5584528030182,55.974394000452094,53.25599481188496,42.25524049796771,20.042534074117754,Dynamic,H3K9me2,38.206167362949,17,74.42036045644687,3.070020296710831,85.93914706735326,3.7402203897227033,32.24193242171815,0.6819941642909217,41.31044106720005,48.82887076530409
Maize,ZmNAC111,Mature,Drought,46.73118150435818,24.688658921870633,57.66070642102366,56.29805568431304,57.02361010799841,56.994124071111706,59.8763302768968,41.18942608023059,13.213389418023118,Dynamic,H3K4me3,39.634702074564316,24,42.671514820596386,4.466407249359698,28.841044601541665,4.998950346228378,20.17160177435285,0.5062254181782974,35.900769497088895,56.540659579226
Arabidopsis,AtNAC2,Flowering,Heat,45.633112126976485,19.360579499331088,38.17511656141878,66.63457594857377,92.61362323620445,65.80777191539899,69.76917722851209,58.15609268713714,13.498938948860244,Dynamic,None,38.43185261257356,14,59.45503236479209,3.5806814685571755,46.0974196603721,3.0185017879842695,32.541866453905655,3.173960302482421,35.63039714740659,31.32949187303359
Rice,OsNAC10,Vegetative,Salt,19.700210486499028,38.70101318818742,63.40310669199313,73.00580378519703,69.19583113011892,68.53491386910302,79.73303705741172,48.247931054665415,12.975245921603866,Dynamic,H3K9me2,12.74309963806311,32,40.71944388594514,1.3850636205419256,64.55864077645631,4.522648468598923,30.308908278026525,1.502254402674814,35.489740843156355,50.806681188296714
Wheat,TaNAC69,Seedling,Drought,49.14954032908092,23.416347199104077,30.87860670063728,58.414058135366176,67.27973082976081,52.19079855525475,52.06225874966617,28.525106337795915,17.09842287177982,Dynamic,H3K9me2,1.4690840147501965,26,73.71257798787937,6.021238878719727,41.36459370592351,3.4311998867282094,17.89966188078154,1.6349004039550008,32.2139954640348,43.73694032287415
